Route ID,Route Name,Grade,Type,Pitches,Length (ft),Stars,Votes,Ticks,FA Info,Area Hierarchy,URL
106780863,"Look Ma, No Hands",V8 YDS,Boulder,1,15.0,1.0,4.0,2.0,???,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Mongoose Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106780863/look-ma-no-hands
106274016,Mongoose Block West Overhang,V2 YDS,Boulder,1,,1.8,25.0,51.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Mongoose Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106274016/mongoose-block-west-overhang
106164657,Pillar Climb,5.6 YDS,Trad,1,80.0,1.4,15.0,44.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > N Gateway Rock > W Face > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106164657/pillar-climb
109425162,South Face,V3 YDS,Boulder,1,12.0,2.8,20.0,57.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Boulder (aka Fang Bou… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/109425162/south-face
123908783,Windshield Wiper,V6 YDS,Boulder,1,9.0,3.7,6.0,7.0,Mike Pacaro,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Mongoose Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/123908783/windshield-wiper
105763407,The Fixer,5.10b YDS,Sport,2,,2.1,17.0,17.0,"Ed Webster, Leonard Coyne, July 31, 1977","All Locations > Colorado > Colorado Springs > Garden of the Gods > S Gateway Rock > E Side > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105763407/the-fixer
122072975,Unknown Low Start AKA The Batcave,V3 YDS,Boulder,1,,2.9,8.0,20.0,"unknown, FKA Caleb Hering","All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Mongoose Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/122072975/unknown-low-start-aka-the-batcave
106590502,Short Headwall,5.10b YDS,Trad,1,40.0,1.0,1.0,1.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > S Gateway Rock > W Side > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106590502/short-headwall
105764943,The Plus Four Crack,5.10a/b YDS,Trad,1,40.0,1.5,2.0,2.0,Harvey Carter,"All Locations > Colorado > Colorado Springs > Garden of the Gods > N Gateway Rock > E Face > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105764943/the-plus-four-crack
116226395,Horribly Heinous,5.12a YDS,Sport,1,80.0,1.5,2.0,1.0,"Herby Hendricks, 1960s. F.F.A.: Bob D'Antonio & Mark Rolofson, February 1983","All Locations > Colorado > Colorado Springs > Garden of the Gods > N Gateway Rock > W Face > 
                    Sort Routes
            ",https://www.mountainproject.com/route/116226395/horribly-heinous
105752665,Men at Work,5.11 YDS,Trad,1,105.0,3.3,15.0,12.0,"Bob D'Antonio and Mark Rolofson, April 1983","All Locations > Colorado > Colorado Springs > Garden of the Gods > N Gateway Rock > W Face > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105752665/men-at-work
106898895,Sign Of The Times,5.10 YDS,Sport,1,65.0,2.0,4.0,10.0,"Paul Lanz, 1988","All Locations > Colorado > Colorado Springs > Garden of the Gods > S Gateway Rock > E Side > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106898895/sign-of-the-times
105789791,There Goes The Neighborhood,5.10- YDS,Sport,1,85.0,1.8,6.0,13.0,"Peter Gallagher, Bryan Becker 1981","All Locations > Colorado > Colorado Springs > Garden of the Gods > S Gateway Rock > E Side > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105789791/there-goes-the-neighborhood
106351764,Upper Finger Traverse,5.9 YDS,Sport,1,80.0,2.0,2.0,8.0,"Paul Radigan, Art Howells, John Auld, Herby Hendicks, 1960s","All Locations > Colorado > Colorado Springs > Garden of the Gods > N Gateway Rock > Southwest Face / Fing… > 
                    Sort Routes
            ",https://www.mountainproject.com/route/106351764/upper-finger-traverse
116800191,North Face,5.9- YDS,Sport,1,45.0,2.0,2.0,10.0,Harvey T. Carter,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Pizza Rock > 
                    Sort Routes
            ",https://www.mountainproject.com/route/116800191/north-face
114041808,Unknown Barn Door Problem,V1 YDS,Boulder,1,,2.5,15.0,40.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Mongoose Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/114041808/unknown-barn-door-problem
122342179,Conscience Amputation,V10 YDS,Boulder,1,12.0,3.0,1.0,0.0,Kegan Minock,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Snake Pit Area > Mongoose Block > 
                    Sort Routes
            ",https://www.mountainproject.com/route/122342179/conscience-amputation
105751663,The Window,5.3 YDS,Trad,1,,2.4,47.0,89.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Three Graces > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105751663/the-window
105760605,Long Traverse,V6 YDS,Boulder,1,,2.7,7.0,7.0,unknown,"All Locations > Colorado > Colorado Springs > Garden of the Gods > Bouldering > Blowouts Area > 
                    Sort Routes
            ",https://www.mountainproject.com/route/105760605/long-traverse
